id	name	desc	url	type	P12078	P852
the-walking-dead-the-telltale-series-a-new-3	The Walking Dead: The Telltale Series - A New Frontier Episode 2: Ties That Bind Part Two	2016 video game	https://www.metacritic.com/game/the-walking-dead-the-telltale-series-a-new-3/	Q7889	1300463388	
the-walking-dead-the-telltale-series-a-new-2017	The Walking Dead: The Telltale Series - A New Frontier Episode 3: Above the Law	2017 video game	https://www.metacritic.com/game/the-walking-dead-the-telltale-series-a-new-2017/	Q7889	1300466249	
the-walking-dead-the-telltale-series-a-new-4	The Walking Dead: The Telltale Series - A New Frontier Episode 4: Thicker than Water	2017 video game	https://www.metacritic.com/game/the-walking-dead-the-telltale-series-a-new-4/	Q7889	1300467288	
the-walking-dead-the-telltale-series-a-new-2017-2	The Walking Dead: The Telltale Series - A New Frontier Episode 5: From The Gallows	2017 video game	https://www.metacritic.com/game/the-walking-dead-the-telltale-series-a-new-2017-2/	Q7889	1300468212	Q14864331
the-walking-dead-the-telltale-series-the-final	The Walking Dead: The Telltale Series - The Final Season	2018 video game	https://www.metacritic.com/game/the-walking-dead-the-telltale-series-the-final/	Q7889	1300469971	Q14864331
the-walking-dead-the-telltale-series-the-final-2018	The Walking Dead: The Telltale Series - The Final Season Episode 1: Done Running	2018 video game	https://www.metacritic.com/game/the-walking-dead-the-telltale-series-the-final-2018/	Q7889	1300489054	
the-walking-dead-the-telltale-series-the-final-2018-2	The Walking Dead: The Telltale Series - The Final Season Episode 2: Suffer the Children	2018 video game	https://www.metacritic.com/game/the-walking-dead-the-telltale-series-the-final-2018-2/	Q7889	1300489645	
the-walking-dead-the-telltale-series-the-final-2018-3	The Walking Dead: The Telltale Series - The Final Season Episode 3: Broken Toys	2019 video game	https://www.metacritic.com/game/the-walking-dead-the-telltale-series-the-final-2018-3/	Q7889	1300489646	
the-walking-dead-the-telltale-series-the-final-2018-4	The Walking Dead: The Telltale Series - The Final Season Episode 4: Take Us Back	2019 video game	https://www.metacritic.com/game/the-walking-dead-the-telltale-series-the-final-2018-4/	Q7889	1300489647	
the-war-of-the-worlds	The War of the Worlds	2011 video game	https://www.metacritic.com/game/the-war-of-the-worlds/	Q7889	1300108549	
the-ward	The Ward	2001 video game	https://www.metacritic.com/game/the-ward/	Q7889	1300003237	Q14864330
the-wardrobe	The Wardrobe	2017 video game	https://www.metacritic.com/game/the-wardrobe/	Q7889	1300461752	
the-warlock-of-firetop-mountain	The Warlock of Firetop Mountain	2016 video game	https://www.metacritic.com/game/the-warlock-of-firetop-mountain/	Q7889	1300458852	
the-warriors	The Warriors	2005 video game	https://www.metacritic.com/game/the-warriors/	Q7889	1300020160	Q14864331
the-warriors-street-brawl	The Warriors: Street Brawl	2009 video game	https://www.metacritic.com/game/the-warriors-street-brawl/	Q7889	1300044347	Q14864330
the-watchmaker-2001	The Watchmaker (2001)	2002 video game	https://www.metacritic.com/game/the-watchmaker-2001/	Q7889	1300002977	Q14864330
the-way	The Way	2016 video game	https://www.metacritic.com/game/the-way/	Q7889	1300456990	
the-way-remastered	The Way Remastered	2018 video game	https://www.metacritic.com/game/the-way-remastered/	Q7889	1300483976	Q14864330
the-waylanders	The Waylanders	2022 video game	https://www.metacritic.com/game/the-waylanders/	Q7889	1300489866	
the-weakest-link	The Weakest Link	2001 video game	https://www.metacritic.com/game/the-weakest-link/	Q7889	1300003557	Q14864328
the-weaponographist	The Weaponographist	2015 video game	https://www.metacritic.com/game/the-weaponographist/	Q7889	1300342662	
the-westport-independent	The Westport Independent	2016 video game	https://www.metacritic.com/game/the-westport-independent/	Q7889	1300454413	
the-whispered-world	The Whispered World	2010 video game	https://www.metacritic.com/game/the-whispered-world/	Q7889	1300033841	Q14864328
the-wild-at-heart	The Wild At Heart	2021 video game	https://www.metacritic.com/game/the-wild-at-heart/	Q7889	1300501372	
the-witch-and-the-hundred-knight	The Witch and the Hundred Knight	2014 video game	https://www.metacritic.com/game/the-witch-and-the-hundred-knight/	Q7889	1300119555	Q14864330
the-witch-and-the-hundred-knight-2	The Witch and the Hundred Knight 2	2018 video game	https://www.metacritic.com/game/the-witch-and-the-hundred-knight-2/	Q7889	1300461387	Q14864330
the-witcher	The Witcher	2007 video game	https://www.metacritic.com/game/the-witcher/	Q7889	1300018561	Q14864331
the-witcher-2-assassins-of-kings	The Witcher 2: Assassins of Kings	2012 video game	https://www.metacritic.com/game/the-witcher-2-assassins-of-kings/	Q7889	1300057579	Q14864331
the-witcher-3-wild-hunt	The Witcher 3: Wild Hunt	2015 video game	https://www.metacritic.com/game/the-witcher-3-wild-hunt/	Q7889	1300169072	Q14864331
the-witcher-3-wild-hunt-blood-and-wine	The Witcher 3: Wild Hunt - Blood and Wine	2016 video game	https://www.metacritic.com/game/the-witcher-3-wild-hunt-blood-and-wine/	Q7889	1300415352	Q14864331
the-witcher-3-wild-hunt-complete-edition	The Witcher 3: Wild Hunt - Complete Edition	2019 video game	https://www.metacritic.com/game/the-witcher-3-wild-hunt-complete-edition/	Q7889	1300459519	Q14864331
the-witcher-3-wild-hunt-hearts-of-stone	The Witcher 3: Wild Hunt - Hearts of Stone	2015 video game	https://www.metacritic.com/game/the-witcher-3-wild-hunt-hearts-of-stone/	Q7889	1300415351	Q14864331
the-witcher-adventure	The Witcher Adventure Game	2014 video game	https://www.metacritic.com/game/the-witcher-adventure/	Q7889	1300287274	
the-witcher-enhanced-edition	The Witcher: Enhanced Edition	2008 video game	https://www.metacritic.com/game/the-witcher-enhanced-edition/	Q7889	1300038499	Q14864331
the-witness	The Witness	2016 video game	https://www.metacritic.com/game/the-witness/	Q7889	1300052679	Q14864328
the-wizard-of-oz-beyond-the-yellow-brick-road	The Wizard of Oz: Beyond the Yellow Brick Road	2009 video game	https://www.metacritic.com/game/the-wizard-of-oz-beyond-the-yellow-brick-road/	Q7889	1300035951	Q14864328
the-wizards	The Wizards	2018 video game	https://www.metacritic.com/game/the-wizards/	Q7889	1300466146	
the-wizards-enhanced-edition	The Wizards: Enhanced Edition	2019 video game	https://www.metacritic.com/game/the-wizards-enhanced-edition/	Q7889	1300497410	
the-wolf-among-us	The Wolf Among Us	2013 video game	https://www.metacritic.com/game/the-wolf-among-us/	Q7889	1300223273	Q14864331
the-wolf-among-us-episode-1-faith	The Wolf Among Us: Episode 1 - Faith	2013 video game	https://www.metacritic.com/game/the-wolf-among-us-episode-1-faith/	Q7889	1300177251	Q14864331
the-wolf-among-us-episode-2-smoke-and-mirrors	The Wolf Among Us: Episode 2 - Smoke and Mirrors	2014 video game	https://www.metacritic.com/game/the-wolf-among-us-episode-2-smoke-and-mirrors/	Q7889	1300219063	Q14864331
the-wolf-among-us-episode-3-a-crooked-mile	The Wolf Among Us: Episode 3 - A Crooked Mile	2014 video game	https://www.metacritic.com/game/the-wolf-among-us-episode-3-a-crooked-mile/	Q7889	1300200009	Q14864331
the-wolf-among-us-episode-4-in-sheeps-clothing	The Wolf Among Us: Episode 4 - In Sheep's Clothing	2014 video game	https://www.metacritic.com/game/the-wolf-among-us-episode-4-in-sheeps-clothing/	Q7889	1300200003	Q14864331
the-wolf-among-us-episode-5-cry-wolf	The Wolf Among Us: Episode 5 - Cry Wolf	2014 video game	https://www.metacritic.com/game/the-wolf-among-us-episode-5-cry-wolf/	Q7889	1300200010	Q14864331
the-wonderful-101	The Wonderful 101	2013 video game	https://www.metacritic.com/game/the-wonderful-101/	Q7889	1300145330	Q14864330
the-wonderful-101-remastered	The Wonderful 101: Remastered	2020 video game	https://www.metacritic.com/game/the-wonderful-101-remastered/	Q7889	1300512510	Q14864330
the-world-ends-with-you	The World Ends with You	2008 video game	https://www.metacritic.com/game/the-world-ends-with-you/	Q7889	1300028681	Q14864330
the-world-ends-with-you-final-remix	The World Ends with You: Final Remix	2018 video game	https://www.metacritic.com/game/the-world-ends-with-you-final-remix/	Q7889	1300480440	Q14864330
the-world-next-door	The World Next Door	2019 video game	https://www.metacritic.com/game/the-world-next-door/	Q7889	1300481553	Q14864330
the-x-files-game	The X-Files Game	1998 video game	https://www.metacritic.com/game/the-x-files-game/	Q7889	1300002385	Q14864330
the-x-files-resist-or-serve	The X-Files: Resist or Serve	2004 video game	https://www.metacritic.com/game/the-x-files-resist-or-serve/	Q7889	1300018165	Q14864331
the-yakuza-remastered-collection	The Yakuza Remastered Collection	2019 video game	https://www.metacritic.com/game/the-yakuza-remastered-collection/	Q7889	1300505678	Q14864331
the-yawhg	The Yawhg	2013 video game	https://www.metacritic.com/game/the-yawhg/	Q7889	1300184743	
theatre-of-war	Theatre of War	2007 video game	https://www.metacritic.com/game/theatre-of-war/	Q7889	1300027132	Q14864330
theatre-of-war-2-africa-1943	Theatre of War 2: Africa 1943	2009 video game	https://www.metacritic.com/game/theatre-of-war-2-africa-1943/	Q7889	1300039257	
theatre-of-war-3-korea	Theatre of War 3: Korea	2011 video game	https://www.metacritic.com/game/theatre-of-war-3-korea/	Q7889	1300083906	
theatrhythm-final-bar-line	Theatrhythm Final Bar Line	2023 video game	https://www.metacritic.com/game/theatrhythm-final-bar-line/	Q7889	1300578365	Q14864330
theatrhythm-final-fantasy	Theatrhythm Final Fantasy	2012 video game	https://www.metacritic.com/game/theatrhythm-final-fantasy/	Q7889	1300111325	
theatrhythm-final-fantasy-curtain-call	Theatrhythm Final Fantasy: Curtain Call	2014 video game	https://www.metacritic.com/game/theatrhythm-final-fantasy-curtain-call/	Q7889	1300196478	Q14864330
thehunter-call-of-the-wild	theHunter: Call of the Wild	2017 video game	https://www.metacritic.com/game/thehunter-call-of-the-wild/	Q7889	1300462650	Q14864330
thems-fightin-herds	Them's Fightin' Herds	2022 video game	https://www.metacritic.com/game/thems-fightin-herds/	Q7889	1300481548	
theme-park	Theme Park	2007 video game	https://www.metacritic.com/game/theme-park/	Q7889	1300005526	Q14864328
theme-park-roller-coaster	Theme Park Roller Coaster	2000 video game	https://www.metacritic.com/game/theme-park-roller-coaster/	Q7889	1300002926	Q14864328
there-came-an-echo	There Came an Echo	2015 video game	https://www.metacritic.com/game/there-came-an-echo/	Q7889	1300286998	Q14864330
there-is-no-game-wrong-dimension	There is no game: Wrong dimension	2021 video game	https://www.metacritic.com/game/there-is-no-game-wrong-dimension/	Q7889	1300514300	
theseus	Theseus	2017 video game	https://www.metacritic.com/game/theseus/	Q7889	1300468299	Q14864330
they-always-run	They Always Run	2021 video game	https://www.metacritic.com/game/they-always-run/	Q7889	1300534935	Q14864330
they-are-billions	They Are Billions	2019 video game	https://www.metacritic.com/game/they-are-billions/	Q7889	1300468224	Q14864330
they-bleed-pixels	They Bleed Pixels	2012 video game	https://www.metacritic.com/game/they-bleed-pixels/	Q7889	1300113300	
thief	Thief	2014 video game	https://www.metacritic.com/game/thief/	Q7889	1300043821	Q14864331
thief-ii-the-metal-age	Thief II: The Metal Age	2000 video game	https://www.metacritic.com/game/thief-ii-the-metal-age/	Q7889	1300000326	Q14864331
thief-of-thieves-season-one	Thief of Thieves: Season One	2019 video game	https://www.metacritic.com/game/thief-of-thieves-season-one/	Q7889	1300483153	Q14864331
thief-deadly-shadows	Thief: Deadly Shadows	2004 video game	https://www.metacritic.com/game/thief-deadly-shadows/	Q7889	1300003860	Q14864331
thief-the-dark-project	Thief: The Dark Project	1998 video game	https://www.metacritic.com/game/thief-the-dark-project/	Q7889	1300000157	Q14864331
thimbleweed-park	Thimbleweed Park	2017 video game	https://www.metacritic.com/game/thimbleweed-park/	Q7889	1300450808	
things-on-wheels	Things on Wheels	2010 video game	https://www.metacritic.com/game/things-on-wheels/	Q7889	1300034364	Q14864328
thirsty-suitors	Thirsty Suitors	2023 video game	https://www.metacritic.com/game/thirsty-suitors/	Q7889	1300553289	
thirty-flights-of-loving	Thirty Flights of Loving	2012 video game	https://www.metacritic.com/game/thirty-flights-of-loving/	Q7889	1300152480	
this-is-the-police	This Is the Police	2016 video game	https://www.metacritic.com/game/this-is-the-police/	Q7889	1300456363	Q14864331
this-is-the-police-2	This is the Police 2	2018 video game	https://www.metacritic.com/game/this-is-the-police-2/	Q7889	1300481206	Q14864331
this-is-the-president	This Is the President	2021 video game	https://www.metacritic.com/game/this-is-the-president/	Q7889	1300547072	
this-war-of-mine	This War of Mine	2014 video game	https://www.metacritic.com/game/this-war-of-mine/	Q7889	1300254360	
this-war-of-mine-complete-edition-2018	This War of Mine: Complete Edition	2018 video game	https://www.metacritic.com/game/this-war-of-mine-complete-edition-2018/	Q7889	1300493133	Q14864331
this-war-of-mine-final-cut	This War of Mine: Final Cut	2022 video game	https://www.metacritic.com/game/this-war-of-mine-final-cut/	Q7889	1300570634	Q14864331
this-way-madness-lies	This Way Madness Lies	2022 video game	https://www.metacritic.com/game/this-way-madness-lies/	Q7889	1300580230	
thomas-was-alone	Thomas Was Alone	2013 video game	https://www.metacritic.com/game/thomas-was-alone/	Q7889	1300147575	Q14864328
thor-god-of-thunder	Thor: God of Thunder	2011 video game	https://www.metacritic.com/game/thor-god-of-thunder/	Q7889	1300060198	Q14864330
those-who-remain	Those Who Remain	2020 video game	https://www.metacritic.com/game/those-who-remain/	Q7889	1300480985	Q14864331
thoth	THOTH	2020 video game	https://www.metacritic.com/game/thoth/	Q7889	1300460236	Q14864328
three-fourths-home	Three Fourths Home	2014 video game	https://www.metacritic.com/game/three-fourths-home/	Q7889	1300304510	
thrillville	Thrillville	2006 video game	https://www.metacritic.com/game/thrillville/	Q7889	1300027006	
thrillville-off-the-rails	Thrillville: Off the Rails	2007 video game	https://www.metacritic.com/game/thrillville-off-the-rails/	Q7889	1300031070	
throne-of-darkness	Throne of Darkness	2001 video game	https://www.metacritic.com/game/throne-of-darkness/	Q7889	1300002565	Q14864331
thronebreaker-the-witcher-tales	Thronebreaker: The Witcher Tales	2018 video game	https://www.metacritic.com/game/thronebreaker-the-witcher-tales/	Q7889	1300491171	
through-the-darkest-of-times	Through the Darkest of Times	2020 video game	https://www.metacritic.com/game/through-the-darkest-of-times/	Q7889	1300492710	
through-the-woods	Through the Woods	2016 video game	https://www.metacritic.com/game/through-the-woods/	Q7889	1300428597	
thumper	Thumper	2016 video game	https://www.metacritic.com/game/thumper/	Q7889	1300449803	
thunder-blade	Thunder Blade	2015 video game	https://www.metacritic.com/game/thunder-blade/	Q7889	1300018022	
thunder-force-v	Thunder Force V	1998 video game	https://www.metacritic.com/game/thunder-force-v/	Q7889	1300002141	Q14864328
thunder-spirits	Thunder Spirits	2020 video game	https://www.metacritic.com/game/thunder-spirits/	Q7889	1300017829	Q14864328
thunder-wolves	Thunder Wolves	2013 video game	https://www.metacritic.com/game/thunder-wolves/	Q7889	1300153816	Q14864331
thunderbirds-2004	Thunderbirds (2004)	2004 video game	https://www.metacritic.com/game/thunderbirds-2004/	Q7889	1300021524	Q14864328
thundercats-2012	Thundercats (2012)	2012 video game	https://www.metacritic.com/game/thundercats-2012/	Q7889	1300140422	
thunderstrike-operation-phoenix	Thunderstrike: Operation Phoenix	2001 video game	https://www.metacritic.com/game/thunderstrike-operation-phoenix/	Q7889	1300003558	Q14864330
thymesia	Thymesia	2022 video game	https://www.metacritic.com/game/thymesia/	Q7889	1300533957	
ticket-to-ride-2008	Ticket to Ride (2008)	2008 video game	https://www.metacritic.com/game/ticket-to-ride-2008/	Q7889	1300035328	Q14864328
tiger-woods-pga-tour-06	Tiger Woods PGA Tour 06	2005 video game	https://www.metacritic.com/game/tiger-woods-pga-tour-06/	Q7889	1300024496	Q14864328
tiger-woods-pga-tour-07	Tiger Woods PGA Tour 07	2006 video game	https://www.metacritic.com/game/tiger-woods-pga-tour-07/	Q7889	1300027011	Q14864328
tiger-woods-pga-tour-08	Tiger Woods PGA Tour 08	2007 video game	https://www.metacritic.com/game/tiger-woods-pga-tour-08/	Q7889	1300030711	Q14864328
